i2_health,age,household_size,cantril_ladder,r1_1,r1_2,week_number,within_social_distance_policy_period,within_mandate_period,state_New South Wales,state_Northern Territory,state_Queensland,state_South Australia,state_Tasmania,state_Victoria,state_Western Australia,gender_Male,i9_health_Not sure,i9_health_Yes,employment_status_Not working,employment_status_Part time employment,employment_status_Retired,employment_status_Unemployed,i11_health_Not sure,i11_health_Somewhat unwilling,i11_health_Somewhat willing,i11_health_Very unwilling,i11_health_Very willing,WCRex1_Somewhat badly,WCRex1_Somewhat well,WCRex1_Very badly,WCRex1_Very well,WCRex2_A lot of confidence,WCRex2_Don't know,WCRex2_No confidence at all,WCRex2_Not very much confidence,PHQ4_1_N/A,PHQ4_1_Nearly every day,PHQ4_1_Not at all,PHQ4_1_Prefer not to say,PHQ4_1_Several days,PHQ4_2_N/A,PHQ4_2_Nearly every day,PHQ4_2_Not at all,PHQ4_2_Prefer not to say,PHQ4_2_Several days,PHQ4_3_N/A,PHQ4_3_Nearly every day,PHQ4_3_Not at all,PHQ4_3_Prefer not to say,PHQ4_3_Several days,PHQ4_4_N/A,PHQ4_4_Nearly every day,PHQ4_4_Not at all,PHQ4_4_Prefer not to say,PHQ4_4_Several days,d1_comorbidities_No,d1_comorbidities_Prefer_not_to_say,d1_comorbidities_Yes
0.055360444,0.01393113,0.013040807,0.013521367,0.04173493,0.014177023,0.022165148,0.0,0.023519397,0.030913027,0.0151627,0.018419866,0.017792027,0.021780193,0.040989704,0.03883945,0.011077576,0.02597518,0.023507442,0.012854353,0.013111416,0.0120066805,0.014589252,0.01377318,0.015941195,0.013674171,0.027061881,0.043413814,0.011842424,0.01112096,0.012310369,0.014468014,0.01441572,0.0137219215,0.011813601,0.0119588375,0.010969266,0.014527728,0.012767118,0.012392021,0.011165446,0.012875849,0.0129317315,0.012709718,0.013950852,0.01082572,0.014052904,0.012484355,0.011739169,0.01519031,0.011187559,0.0133475,0.012109119,0.011537004,0.014681267,0.010885903,0.011103903,0.014792621,0.0117877545
0.062082775,0.013851323,0.012447078,0.013604465,0.04060893,0.013654742,0.022638306,0.0,0.024989117,0.030117124,0.01515457,0.01919136,0.018435135,0.02276369,0.0403805,0.039928682,0.011228921,0.024558948,0.023346623,0.013398225,0.01325846,0.012229684,0.014569442,0.012826215,0.016102707,0.014111259,0.02143675,0.03955189,0.012011325,0.011283817,0.012167649,0.014530146,0.014647202,0.013691845,0.011382112,0.012397618,0.010803066,0.014957863,0.012689022,0.01286493,0.011069873,0.011895602,0.01337426,0.012713804,0.013846606,0.011214361,0.013944913,0.011778703,0.011715673,0.015087662,0.011215174,0.014601225,0.011915415,0.011701964,0.014980138,0.011339523,0.011158999,0.015062851,0.011489729
0.057671305,0.013518673,0.012218898,0.013351187,0.04172763,0.0143637275,0.02235674,0.0,0.024330696,0.026233286,0.014777798,0.020045105,0.01983717,0.02630016,0.03721902,0.043851513,0.010984134,0.023649896,0.023821322,0.013223752,0.0126933595,0.011257108,0.013949017,0.013308462,0.015166144,0.014892007,0.02806482,0.039949197,0.012003352,0.011151843,0.0119509,0.015070601,0.015158102,0.012988359,0.011492094,0.012007327,0.011015388,0.0141394045,0.012671722,0.012732874,0.0111927595,0.014040151,0.014095082,0.012703302,0.013366508,0.01099012,0.012355442,0.012019485,0.01149108,0.014082455,0.011485871,0.012538184,0.011654412,0.011408151,0.017182013,0.010990478,0.010668625,0.014822271,0.011769586
0.049999986,0.014068317,0.012636771,0.013593341,0.043353274,0.014540492,0.022405613,0.0,0.021913249,0.029403359,0.015782861,0.019605529,0.018146137,0.021871647,0.03696045,0.04333074,0.010716698,0.026488366,0.023562234,0.013304304,0.01237727,0.011694281,0.013626659,0.013924401,0.016847659,0.015304501,0.026249722,0.042448275,0.011856548,0.011665415,0.01312446,0.015049683,0.014926412,0.014044893,0.011974955,0.012142923,0.011795222,0.015221008,0.011999322,0.0138045885,0.010974682,0.0113872,0.013087841,0.01207622,0.014939011,0.01091381,0.013258209,0.012086773,0.012266477,0.0138026895,0.01124461,0.015296601,0.011991431,0.011062407,0.016014893,0.011017236,0.010975067,0.014322214,0.011521003
0.050792854,0.0136706885,0.012340138,0.01323379,0.040104143,0.014130569,0.022375688,0.0,0.024020912,0.028738266,0.016034994,0.020956848,0.019567158,0.024392301,0.041324586,0.0398655,0.011280125,0.02617119,0.02349711,0.013011354,0.012645437,0.012143664,0.013792382,0.013509988,0.016163621,0.014616782,0.026358513,0.03728064,0.011977268,0.011476824,0.012586494,0.014108677,0.014886457,0.014135386,0.011962222,0.01200494,0.010979653,0.013899896,0.012182418,0.012675764,0.011349049,0.013074168,0.013962392,0.012688915,0.014738599,0.010500047,0.014172638,0.012348934,0.011773006,0.016107606,0.011293994,0.01588568,0.011965932,0.011578919,0.015394048,0.011103688,0.010668867,0.015206326,0.01129192
0.053450476,0.013698478,0.012685843,0.01390208,0.042151317,0.013285111,0.022309005,0.0,0.024305366,0.02591077,0.017422598,0.022031931,0.020855132,0.023688145,0.039811697,0.04154765,0.011200868,0.026919851,0.02201668,0.013180916,0.012649153,0.011546203,0.0136630135,0.013489065,0.015065535,0.015740398,0.024772843,0.042384617,0.011965168,0.011392477,0.012614736,0.015164582,0.014720355,0.013520981,0.012078349,0.011808382,0.011285443,0.01404031,0.012527165,0.012148914,0.010924771,0.011627227,0.012925923,0.012679908,0.014642938,0.0109209465,0.013224225,0.012444041,0.011754281,0.01443166,0.011348534,0.013274005,0.012159975,0.011392233,0.015355546,0.011098799,0.01084565,0.014653561,0.011344232
0.0498514,0.013920915,0.012708449,0.013551694,0.047299948,0.014111825,0.022923635,0.0,0.025689315,0.027571138,0.014522034,0.021401942,0.019689973,0.021879787,0.036949415,0.04414491,0.011323631,0.024588566,0.023178149,0.012920856,0.012808474,0.012270653,0.013771572,0.013158708,0.015522978,0.01538939,0.02504192,0.03648735,0.01260666,0.011585537,0.012027855,0.014218172,0.014886698,0.0144149605,0.011875804,0.012536077,0.010993871,0.014759991,0.012643016,0.0145415785,0.01145401,0.012927204,0.012853791,0.0119199725,0.013143039,0.01132942,0.01243756,0.0126744285,0.011952864,0.015824769,0.011512252,0.013667461,0.012202674,0.012103442,0.015238138,0.011308304,0.010838383,0.014540263,0.012303251
0.0503055,0.013730893,0.012450987,0.013052657,0.04239014,0.013848352,0.02253748,0.0,0.023911526,0.027208703,0.018347595,0.019827407,0.018915156,0.02242453,0.041638095,0.03675025,0.011079013,0.026590295,0.02191232,0.012848564,0.012933065,0.011829721,0.013891613,0.0126939835,0.015417123,0.015140394,0.025679572,0.043498687,0.012212497,0.010870282,0.013180076,0.014871145,0.014320134,0.014283255,0.011653629,0.011960888,0.011131396,0.014966878,0.012520975,0.012551351,0.011584588,0.011756041,0.013255655,0.013450937,0.013896751,0.0107841445,0.014011377,0.011905234,0.011642858,0.01405227,0.011103655,0.017221473,0.012150821,0.011865842,0.017274866,0.011534229,0.010530389,0.015042486,0.011560311
0.052895844,0.0136828665,0.012238016,0.013538105,0.041284725,0.013505718,0.022219721,0.0,0.021148726,0.027329605,0.018170148,0.01923321,0.018792527,0.024812197,0.039159685,0.042811386,0.010845801,0.02537216,0.023803398,0.0129555855,0.013032253,0.012101079,0.014507608,0.013649943,0.016839137,0.015506411,0.025478011,0.03949983,0.012161095,0.011105221,0.012412825,0.014018054,0.015104922,0.013810884,0.011950383,0.012265749,0.011306931,0.014411667,0.013545394,0.014135072,0.011767822,0.012005196,0.012851463,0.012681838,0.014811998,0.011248813,0.014817732,0.011847205,0.011840497,0.012631305,0.011439597,0.0129969055,0.012419557,0.011657725,0.016074728,0.011438302,0.01082136,0.014358197,0.011647879
0.05748866,0.0144211445,0.011994292,0.013494323,0.03914146,0.014517388,0.022586934,0.0,0.025342638,0.03126939,0.015858987,0.018171957,0.01773744,0.020230165,0.04174139,0.038023517,0.011456719,0.025281101,0.023566987,0.012833963,0.012714513,0.011875948,0.014098708,0.012661079,0.016051091,0.015454203,0.025454577,0.03897624,0.012674354,0.011306727,0.012798175,0.0150884865,0.015364433,0.013928709,0.012369203,0.011980761,0.011506166,0.015156558,0.012499445,0.013855004,0.0105808275,0.011576502,0.012976722,0.01287295,0.013874327,0.011408115,0.01295076,0.0118019255,0.0119298985,0.014804426,0.011617505,0.014234786,0.012747078,0.011346258,0.015536622,0.0112893805,0.011102861,0.014568947,0.011807337
0.053540807,0.013831368,0.01302278,0.013466617,0.0410404,0.014792805,0.023108631,0.0,0.025839832,0.028000886,0.01563291,0.019940343,0.01895044,0.021308271,0.034726646,0.041714408,0.011261135,0.026510611,0.022569295,0.013522729,0.012921802,0.011971116,0.014170051,0.013665331,0.015509003,0.0153836515,0.025512107,0.04187059,0.012550986,0.01079017,0.012728306,0.014149202,0.015206904,0.013696073,0.012857809,0.01197156,0.011639708,0.014902544,0.012725952,0.013614862,0.011011852,0.012851289,0.013375039,0.013458221,0.013970737,0.01082411,0.01353834,0.012500138,0.0119620785,0.014194561,0.0112012755,0.013021831,0.011696835,0.011710717,0.015590884,0.011331502,0.011141561,0.013829868,0.012170462
0.0512997,0.014059501,0.012676334,0.013625187,0.040066864,0.014487768,0.02220036,0.0,0.02335076,0.027107254,0.016976945,0.020419471,0.019470425,0.023499727,0.039313324,0.040020846,0.010990854,0.02353985,0.026603667,0.013157284,0.0126642715,0.012174654,0.014027423,0.012717516,0.0149430595,0.014962365,0.024639422,0.0467342,0.012025264,0.011588651,0.0130554885,0.015340394,0.015108399,0.0135857975,0.011942332,0.012163999,0.011326987,0.014383334,0.012863301,0.014562829,0.011372831,0.012433109,0.012996092,0.012495745,0.013239512,0.010769441,0.012748795,0.0117499875,0.011694466,0.014320004,0.011148841,0.013080344,0.012152863,0.01183077,0.016359733,0.011142189,0.010819748,0.014044931,0.011924813
0.05270282,0.013980762,0.012346288,0.0139913745,0.043869246,0.014222563,0.023056213,0.0,0.022162924,0.030141702,0.016890131,0.018519484,0.017155522,0.02253455,0.04053717,0.038590547,0.011169729,0.023884375,0.023648594,0.013105977,0.012321715,0.011535613,0.013699466,0.013482473,0.015415033,0.015239739,0.023719082,0.04616069,0.012440141,0.0112587,0.012262314,0.014234961,0.014842154,0.013871212,0.012164036,0.011941749,0.011585591,0.014518845,0.012516236,0.014402258,0.011298426,0.011452987,0.013855847,0.01267815,0.014780647,0.011128398,0.014809298,0.012028042,0.012107311,0.015327533,0.011039614,0.012332311,0.012277219,0.011866875,0.015010142,0.011260834,0.010963292,0.014028422,0.011632511
0.051550526,0.014003757,0.01242715,0.014287585,0.036935337,0.0145542715,0.023148969,0.0,0.021952573,0.030846894,0.016983835,0.020809514,0.01892552,0.023647558,0.03912661,0.038059045,0.01109375,0.025192806,0.024512945,0.013527765,0.013419829,0.011802112,0.014150315,0.014074723,0.0150322905,0.015924878,0.026982708,0.042680286,0.012397136,0.011287655,0.01328478,0.014784625,0.0147204865,0.013492688,0.012192877,0.012343943,0.011476628,0.01438053,0.0127349375,0.012521527,0.011545759,0.012044652,0.014093593,0.012719331,0.0143205365,0.010946512,0.014053407,0.01183968,0.011570748,0.014051235,0.011304051,0.012122718,0.011971531,0.012213154,0.0149173755,0.0113408165,0.011550152,0.014510429,0.011612969
0.05622906,0.013953899,0.012212092,0.013681848,0.036488254,0.014601032,0.023492469,0.0,0.023157172,0.028579626,0.015186375,0.02059861,0.018268686,0.024201611,0.041029096,0.038960017,0.011160089,0.025284737,0.023676949,0.013311902,0.012190383,0.011647689,0.014560486,0.012807333,0.014867702,0.014719706,0.026229471,0.043251563,0.012588418,0.010918562,0.012497238,0.014636084,0.014667733,0.014056305,0.011577139,0.012380995,0.011662852,0.015048918,0.013352986,0.013256198,0.010977797,0.0131491395,0.013499047,0.012301122,0.014654296,0.011098787,0.014521374,0.011889097,0.012120749,0.013725368,0.011163014,0.012892051,0.011790867,0.011938361,0.01575598,0.010861976,0.010939956,0.013886044,0.011843766
0.05581341,0.013768376,0.012525617,0.01365846,0.04237859,0.014327995,0.022544447,0.0,0.023655714,0.033442684,0.01568956,0.019577421,0.01830674,0.020713285,0.038642276,0.036848173,0.010838174,0.023127208,0.025394293,0.012857026,0.012621365,0.011900689,0.014210447,0.013683608,0.0155753875,0.015622354,0.025906766,0.04159066,0.012279829,0.011091398,0.013177772,0.014066651,0.0149604585,0.013270413,0.0114840185,0.011848162,0.011264266,0.014079884,0.012747975,0.0140189575,0.011289235,0.013207287,0.013362984,0.012124433,0.014918854,0.010872815,0.014315137,0.011685543,0.011880574,0.013737628,0.011360739,0.015011259,0.011952419,0.011680199,0.01585904,0.010946849,0.010716436,0.01405266,0.011515312
0.05337925,0.014225002,0.012448611,0.013295731,0.0437418,0.013870902,0.022874989,0.0,0.022848744,0.02841425,0.016311547,0.019206403,0.020153876,0.022695858,0.04096369,0.03987582,0.010884,0.02372116,0.023315243,0.013546443,0.012877555,0.011550806,0.014128803,0.013611642,0.015046958,0.015435377,0.022264011,0.043017175,0.012666012,0.011199403,0.01337873,0.014765074,0.014424562,0.013786318,0.011983529,0.012044246,0.011356042,0.015072968,0.012783063,0.014643087,0.011459176,0.012134619,0.013145367,0.012089312,0.013730961,0.010959143,0.012818427,0.012192638,0.011844645,0.014052946,0.011580419,0.013663263,0.012214771,0.011815741,0.01594503,0.011495281,0.010836273,0.014284626,0.011928592
0.050503556,0.014033977,0.01257352,0.013508246,0.04387995,0.013843141,0.022114608,0.0,0.023475116,0.030894564,0.014451329,0.01860161,0.01700764,0.021157159,0.041646477,0.039052892,0.011320533,0.024373692,0.023860874,0.012825612,0.012723533,0.01203429,0.013686063,0.01404308,0.015205169,0.01506853,0.026720706,0.044071376,0.012475105,0.011152649,0.012707189,0.014213037,0.015144876,0.0142215565,0.011844133,0.011983774,0.011972254,0.014756562,0.0126569,0.013391701,0.011085879,0.012142512,0.013049233,0.011856759,0.0154170105,0.01100058,0.012516045,0.0120666055,0.011772777,0.016667679,0.011441926,0.013183391,0.012162466,0.01173481,0.015585654,0.011187675,0.011153102,0.014945235,0.011833704
0.056084137,0.013868194,0.012524478,0.013141531,0.043348055,0.01406947,0.022141498,0.0,0.021025134,0.028102454,0.0152921,0.020469595,0.020389793,0.02454425,0.036023926,0.050836608,0.010568223,0.025718225,0.022653382,0.012924396,0.012563498,0.011608572,0.013114024,0.012853475,0.01585859,0.014588885,0.023959432,0.039002035,0.012516527,0.011278991,0.012455006,0.013808692,0.014432244,0.014623917,0.012481936,0.012353278,0.011321918,0.015587036,0.012525563,0.013281399,0.010858864,0.011676498,0.013193769,0.012327696,0.013709973,0.010806973,0.014087633,0.011894266,0.011881821,0.014412981,0.011109425,0.012781815,0.0113048665,0.011974842,0.017081844,0.010918015,0.011149162,0.013391949,0.011497116
0.054129846,0.014008133,0.012387048,0.013666759,0.04082909,0.013760741,0.02268694,0.0,0.021273734,0.03160184,0.01545678,0.018342711,0.01700862,0.022275716,0.041649166,0.044071123,0.011173518,0.025430234,0.023743035,0.012596089,0.012518308,0.0115252,0.013894608,0.013342935,0.015300483,0.01502954,0.025237264,0.042140625,0.012192146,0.011360412,0.012799792,0.0141813755,0.014753946,0.014591948,0.011826954,0.012153239,0.011835884,0.015054089,0.013138898,0.014029,0.011219897,0.013482023,0.0128045,0.012681456,0.014627935,0.010856359,0.012461314,0.01180456,0.011895815,0.015280074,0.011359365,0.01208004,0.01177647,0.0117519675,0.014160886,0.011473467,0.011085266,0.01456725,0.011633612
0.057190258,0.01387424,0.012417385,0.013804229,0.038075805,0.013321917,0.022708444,0.0,0.02431364,0.027373247,0.015753318,0.018943558,0.019183192,0.023438806,0.037061103,0.047829397,0.011294663,0.024609596,0.022426106,0.0132550355,0.012139395,0.011658035,0.0138211055,0.012906204,0.015258534,0.015351202,0.027270464,0.046099722,0.01229357,0.010994882,0.012059008,0.014343849,0.014202295,0.013924797,0.0113085145,0.012211981,0.010964432,0.014090352,0.012754833,0.013385276,0.01097271,0.012994528,0.013874342,0.013010649,0.0126096085,0.010849619,0.014108581,0.01170775,0.011039121,0.015567366,0.011213007,0.014715266,0.011523079,0.011290913,0.014383047,0.0107915895,0.010851262,0.01309065,0.011494468
0.053912383,0.014138651,0.012450393,0.013618794,0.04161661,0.014409955,0.023280766,0.0,0.020190137,0.028226674,0.016041419,0.018285505,0.01807401,0.023844918,0.04628761,0.03867941,0.011291922,0.022771891,0.024729047,0.013258462,0.01292416,0.012672324,0.0144579755,0.013414802,0.015663816,0.014983468,0.024710242,0.043805838,0.012621443,0.010973764,0.013183426,0.014847759,0.015022096,0.014042541,0.011777122,0.0118663525,0.011526062,0.014726841,0.012979465,0.014184406,0.01128863,0.011322517,0.013034888,0.013040312,0.0141729005,0.011178508,0.012674756,0.011893607,0.011860031,0.012488332,0.011339133,0.01127559,0.011664795,0.012857174,0.015846377,0.011351983,0.011175638,0.0140486425,0.011993697
0.05891655,0.013685338,0.0121799195,0.013548473,0.04048483,0.013527188,0.022169368,0.0,0.024121186,0.02897033,0.014617986,0.020490682,0.01844878,0.0224545,0.03438098,0.04018351,0.0110775465,0.025338562,0.0222845,0.013019279,0.012601635,0.011524813,0.014027747,0.012759066,0.014559159,0.015172801,0.026039217,0.048879668,0.012463262,0.011433048,0.01257472,0.014345203,0.0148168355,0.013808716,0.011413205,0.01224716,0.0112822205,0.014167527,0.013093385,0.013618866,0.011360985,0.0130247995,0.012788604,0.012608192,0.014063681,0.010649556,0.012680012,0.012377976,0.011725416,0.014490314,0.01118313,0.013264507,0.012500925,0.011649021,0.015822364,0.010782285,0.011142935,0.014962378,0.012195222
0.056130838,0.014164031,0.012466994,0.013809176,0.04568174,0.01440947,0.022226587,0.0,0.021987474,0.026155885,0.016724603,0.018127322,0.018740317,0.023605287,0.041820806,0.03882126,0.011471031,0.026076669,0.023951843,0.012937138,0.012342342,0.011675826,0.014153984,0.013008913,0.015919784,0.015623239,0.023409365,0.037574027,0.012090898,0.011492017,0.012630437,0.014647194,0.015288061,0.013812581,0.011750434,0.012632919,0.012166361,0.014864607,0.012272645,0.014805207,0.011599335,0.01154746,0.013374871,0.012287892,0.015016216,0.011230566,0.011901023,0.011809594,0.012273875,0.014772677,0.011067226,0.013371228,0.012365002,0.012233254,0.015310144,0.011084421,0.010923049,0.01432157,0.012041199
0.04695729,0.013761897,0.012466689,0.013578335,0.04604289,0.014473226,0.021775683,0.0,0.022784702,0.030702792,0.015321615,0.01807934,0.017153576,0.021480782,0.040474728,0.038928542,0.011288027,0.025712734,0.02224311,0.013665963,0.01254595,0.012661098,0.014008573,0.012704488,0.015431072,0.015750948,0.025899535,0.044515766,0.012257248,0.01145836,0.012804074,0.014625899,0.014337761,0.013326271,0.011841772,0.012191935,0.012717463,0.014558088,0.01317148,0.014172993,0.011607307,0.012098848,0.012861925,0.011900701,0.014030206,0.011134512,0.013478177,0.012316362,0.012123016,0.014399804,0.0115563385,0.015734855,0.012340894,0.011726143,0.016252466,0.011389984,0.011066629,0.01392903,0.01218023
0.053171337,0.013895197,0.012149149,0.013358391,0.036768686,0.014011342,0.022793863,0.0,0.023476167,0.028360173,0.015773853,0.02010373,0.018257191,0.020753348,0.036275297,0.046472903,0.010990824,0.024688523,0.026678612,0.012899855,0.012706866,0.012116926,0.013935884,0.012380043,0.015866237,0.015316127,0.028884107,0.045250867,0.012210457,0.011100745,0.0128694475,0.01379607,0.015342694,0.013535875,0.011584744,0.012192405,0.011213864,0.014848467,0.012727478,0.013242732,0.011387558,0.01220682,0.013076358,0.012293024,0.013438496,0.010756386,0.014057756,0.011953706,0.011474032,0.014714023,0.01171521,0.013857445,0.011597735,0.011704147,0.016091714,0.0111202635,0.010647647,0.014051262,0.011855971
0.05763703,0.013914688,0.012228796,0.013669132,0.03598947,0.014418314,0.023293525,0.0,0.020660745,0.030900823,0.015650062,0.019157749,0.016597,0.021915426,0.046143334,0.04234017,0.011303185,0.023386328,0.022167524,0.013245693,0.013063746,0.011750682,0.014258383,0.013399427,0.017020566,0.014984992,0.026865887,0.039306484,0.012477794,0.011206098,0.0124841565,0.014479072,0.014848893,0.013303965,0.011933986,0.011835444,0.01073621,0.014590335,0.012651924,0.012282698,0.011068171,0.013205928,0.012720369,0.012894145,0.015793832,0.010705015,0.013394733,0.0118835885,0.012206362,0.014364027,0.011199803,0.014290247,0.012407236,0.011647639,0.016202815,0.010885109,0.011117152,0.014290787,0.011623268
0.05374858,0.0136675825,0.012211291,0.013325228,0.042609915,0.014542026,0.0221899,0.0,0.023721425,0.034171168,0.016606506,0.019830275,0.019358942,0.019991871,0.03795213,0.040525846,0.010891461,0.025092002,0.02322202,0.0130515555,0.012017275,0.011938773,0.013955488,0.01296511,0.016392535,0.0144639155,0.026104175,0.04581177,0.012050263,0.011080463,0.012468398,0.014206049,0.01486829,0.0137196705,0.010874781,0.01150256,0.010890913,0.014277576,0.012773885,0.013137749,0.0114204725,0.011676966,0.013109786,0.0127275605,0.015413162,0.0109697245,0.012430034,0.012080409,0.011488853,0.015731128,0.011371914,0.014694201,0.011693758,0.011676898,0.014520339,0.010597339,0.010243456,0.013904489,0.012040095
0.05179405,0.014236462,0.012860513,0.013862585,0.04353955,0.014244558,0.022743585,0.0,0.022433113,0.02660838,0.015377457,0.02015775,0.019337926,0.02361317,0.03813849,0.037154786,0.01147202,0.025761908,0.023255125,0.012787244,0.012749657,0.011839225,0.014167782,0.013219007,0.016607117,0.015363527,0.026051655,0.043956086,0.012482873,0.011538271,0.012190491,0.014336212,0.014868886,0.01413016,0.0122502195,0.012138844,0.011659942,0.015029019,0.012545151,0.0129795335,0.011084521,0.011816991,0.012425171,0.012923937,0.014192644,0.011300852,0.014521365,0.012408037,0.011442078,0.015124209,0.011234847,0.013165832,0.011610468,0.0118094245,0.015582848,0.011521453,0.011459144,0.0147895925,0.012104344
0.04571966,0.013920745,0.012761272,0.013330801,0.04560886,0.014251179,0.02259434,0.0,0.023856997,0.02644583,0.014646305,0.02020475,0.018498797,0.02141638,0.03639516,0.052254107,0.011272964,0.02413336,0.027536314,0.012983776,0.012630958,0.011756602,0.014557708,0.012771453,0.01573444,0.01597836,0.024427492,0.039497383,0.012359243,0.011009329,0.01242974,0.015037824,0.014928311,0.013626636,0.012220067,0.012218386,0.0116140945,0.01490794,0.012698334,0.014546316,0.011825797,0.01220083,0.013251932,0.011949297,0.014463835,0.0107564265,0.01152361,0.012546542,0.0120800305,0.014880323,0.011392576,0.01330285,0.011835292,0.011842859,0.015206721,0.011369921,0.010555817,0.014571378,0.011661746
0.055316396,0.013744889,0.012688826,0.013804318,0.04396793,0.014261565,0.023487438,0.0,0.02102641,0.0301538,0.016149586,0.016363861,0.01849429,0.02178695,0.04997705,0.039476022,0.011076887,0.02516427,0.021763578,0.012725611,0.01249872,0.012077758,0.014556454,0.014231041,0.014848518,0.014020307,0.024747672,0.041310564,0.012513445,0.010825598,0.012682188,0.014079532,0.01491448,0.013106283,0.012036516,0.0120040355,0.010915937,0.014875077,0.012433645,0.013457746,0.01123209,0.011862076,0.012507676,0.0124154575,0.013084472,0.010690219,0.013726203,0.011745095,0.011872851,0.01488608,0.0117712,0.014778433,0.01174108,0.0117631545,0.015315573,0.011017822,0.011173402,0.013459537,0.011392305
0.048649892,0.014307614,0.01269337,0.0135651855,0.041798167,0.013831089,0.022883054,0.0,0.023709236,0.026479026,0.017587801,0.02027005,0.018927122,0.023157597,0.037065733,0.044691507,0.011014517,0.023916483,0.02512653,0.013076046,0.0122435475,0.011892594,0.013713418,0.012906919,0.016413713,0.014978544,0.023095997,0.047147486,0.012288542,0.011052308,0.012123794,0.014477183,0.015416239,0.013421071,0.01183941,0.012111897,0.011917521,0.014873199,0.01295099,0.012849422,0.011141827,0.013524759,0.012624685,0.012694578,0.013316865,0.011076477,0.014758134,0.011751968,0.011927784,0.014192292,0.011241858,0.015188347,0.012025327,0.011710425,0.015349417,0.011460596,0.010886007,0.013297951,0.011366783
0.05380688,0.013941019,0.012526544,0.01298234,0.042836644,0.014830209,0.022905182,0.0,0.021537546,0.03018294,0.015785681,0.018733215,0.017524341,0.023057025,0.039614107,0.03999037,0.011187685,0.024059603,0.024955323,0.013400509,0.01305902,0.012048737,0.014195874,0.012042033,0.014478033,0.015090745,0.027049072,0.039910004,0.012601104,0.011541305,0.012798726,0.014429704,0.014029366,0.013478408,0.012403609,0.011727005,0.010928853,0.014868306,0.013004782,0.01388114,0.011388549,0.01247797,0.012532282,0.012750415,0.016727457,0.010547131,0.013531635,0.012286502,0.011831382,0.013637526,0.011397868,0.015325822,0.012152856,0.011541465,0.01550026,0.011523925,0.010981298,0.014775682,0.011667002
0.05254716,0.014529582,0.012523578,0.01397268,0.039895184,0.013934239,0.022830844,0.0,0.024457043,0.02853118,0.016354233,0.019516606,0.01797635,0.022560684,0.039138418,0.03941136,0.011458111,0.025690526,0.022347983,0.012834996,0.012995757,0.012208316,0.013827372,0.013678426,0.015381313,0.015420588,0.02345614,0.043233722,0.01274782,0.011871261,0.012593722,0.014533759,0.015124304,0.014164838,0.011990578,0.0117120845,0.010986728,0.014799132,0.0135750165,0.012778674,0.011580269,0.01262924,0.013962129,0.012563284,0.015846327,0.011084102,0.013405992,0.012467374,0.011912346,0.014814839,0.011584528,0.01194282,0.011632163,0.011296232,0.016195895,0.011366572,0.011075902,0.0146159865,0.01243361
0.056573633,0.014385234,0.012669071,0.01351824,0.043761954,0.013468093,0.022732968,0.0,0.021863932,0.030543687,0.014852019,0.017023325,0.017851893,0.021342333,0.038768645,0.038625985,0.011318367,0.026892757,0.02268173,0.013221347,0.012265281,0.012479519,0.013790749,0.012673624,0.0155615825,0.015226275,0.026797187,0.04070583,0.012820039,0.0115841385,0.01249262,0.015165443,0.014403115,0.014569496,0.0116813,0.012571899,0.010854003,0.014621853,0.012555156,0.014108043,0.011302375,0.013536321,0.01315861,0.0136119,0.013520233,0.01107981,0.013787319,0.012659239,0.011642636,0.014406253,0.012013104,0.013132318,0.01233475,0.011879672,0.015228205,0.010692953,0.011379298,0.0139917005,0.011620954
0.054761644,0.013700974,0.012273772,0.013933595,0.041676637,0.014176969,0.022735104,0.0,0.024490455,0.031038983,0.0158002,0.018872568,0.017704245,0.02108501,0.040576287,0.03901439,0.010967041,0.026610672,0.021933623,0.012486084,0.013290263,0.01212691,0.013935624,0.012713842,0.016054716,0.015273272,0.025912143,0.04075831,0.012512613,0.011158513,0.012284187,0.014317612,0.014720022,0.013867983,0.011426035,0.011868904,0.011571674,0.015063278,0.012548189,0.011966681,0.011229554,0.011940571,0.013354627,0.013022166,0.013729683,0.010831921,0.014139385,0.011969835,0.011523093,0.017837172,0.011336619,0.0155333895,0.011976993,0.011805045,0.015641294,0.011094266,0.0110932365,0.013485339,0.011246833
0.058051907,0.013514768,0.012399312,0.013619855,0.039048377,0.0140065495,0.022024628,0.0,0.02525131,0.02540212,0.014991193,0.021660239,0.019544002,0.021805396,0.036853816,0.044252608,0.011363953,0.024983278,0.023014821,0.012959308,0.012645935,0.0116842175,0.013885845,0.013021184,0.014807742,0.015932774,0.026580561,0.04638587,0.012408164,0.010846901,0.012621632,0.014794445,0.014861532,0.013216482,0.011711832,0.012161843,0.011086927,0.01490594,0.012583562,0.012769092,0.011290396,0.0128296055,0.012658633,0.012146274,0.014491985,0.0109590655,0.013196574,0.01213938,0.011588555,0.013880577,0.011344677,0.012466653,0.011736751,0.011851964,0.016395748,0.010752218,0.010514435,0.014137498,0.011959108
