i2_health,age,household_size,cantril_ladder,r1_1,r1_2,week_number,state_New South Wales,state_Northern Territory,state_Queensland,state_South Australia,state_Tasmania,state_Victoria,state_Western Australia,gender_Male,i9_health_Not sure,i9_health_Yes,employment_status_Not working,employment_status_Part time employment,employment_status_Retired,employment_status_Unemployed,i11_health_Not sure,i11_health_Somewhat unwilling,i11_health_Somewhat willing,i11_health_Very unwilling,i11_health_Very willing,WCRex1_Somewhat badly,WCRex1_Somewhat well,WCRex1_Very badly,WCRex1_Very well,WCRex2_A lot of confidence,WCRex2_Don't know,WCRex2_No confidence at all,WCRex2_Not very much confidence,PHQ4_1_N/A,PHQ4_1_Nearly every day,PHQ4_1_Not at all,PHQ4_1_Prefer not to say,PHQ4_1_Several days,PHQ4_2_N/A,PHQ4_2_Nearly every day,PHQ4_2_Not at all,PHQ4_2_Prefer not to say,PHQ4_2_Several days,PHQ4_3_N/A,PHQ4_3_Nearly every day,PHQ4_3_Not at all,PHQ4_3_Prefer not to say,PHQ4_3_Several days,PHQ4_4_N/A,PHQ4_4_Nearly every day,PHQ4_4_Not at all,PHQ4_4_Prefer not to say,PHQ4_4_Several days,d1_comorbidities_No,d1_comorbidities_Prefer_not_to_say,d1_comorbidities_Yes
0.080812424,0.014979726,0.014963904,0.014963107,0.051339913,0.019549021,0.019356655,0.022606868,0.013836766,0.01587613,0.013115665,0.019839752,0.022718396,0.023601087,0.013580456,0.022994507,0.023131572,0.018597865,0.014311523,0.009498385,0.013063412,0.012287849,0.020101482,0.0143566225,0.012694446,0.027478274,0.017972814,0.013193221,0.015729442,0.014736791,0.014955968,0.015502299,0.012754536,0.013699343,0.011942451,0.0213258,0.013887561,0.010084075,0.013758214,0.022640195,0.016896624,0.012952752,0.016985597,0.01222429,0.021960836,0.015259388,0.015304176,0.018409003,0.013939802,0.0,0.013234795,0.013527298,0.011281878,0.011649522,0.014245151,0.017371858,0.012918458
0.07589792,0.01505466,0.014388594,0.016369283,0.053321954,0.020201897,0.018675325,0.022019556,0.012204849,0.014218066,0.015156012,0.019033832,0.02392284,0.02443936,0.014268272,0.020187845,0.026540628,0.01767314,0.013018362,0.0129396,0.016744325,0.011498819,0.015737977,0.012984421,0.012088821,0.02355324,0.013866624,0.014281884,0.015551088,0.01556295,0.014459548,0.017272415,0.012301495,0.014421613,0.012646078,0.014310061,0.013814558,0.008108328,0.013028299,0.02003493,0.012863388,0.016291056,0.009495795,0.012062379,0.020238684,0.014552221,0.01680867,0.019091766,0.0151642375,0.017142925,0.015354097,0.011370314,0.016011849,0.014445492,0.015530549,0.018224696,0.013552395
0.07285382,0.014784824,0.013640011,0.016112529,0.0515762,0.018233258,0.01814198,0.022532025,0.01397208,0.01597158,0.014198613,0.018384274,0.021787718,0.025673341,0.014315121,0.026138576,0.022687135,0.013372015,0.01489369,0.012211168,0.016513681,0.020193372,0.014921727,0.014674951,0.014915477,0.030495754,0.015097407,0.012155452,0.014230911,0.014005456,0.016601587,0.016786214,0.013169619,0.013527171,0.011361191,0.015643375,0.012088461,0.012756348,0.01308149,0.020334704,0.01452824,0.014524919,0.0145418905,0.012118952,0.022502074,0.014833651,0.012165547,0.014401227,0.013315603,0.013371907,0.013858834,0.015038125,0.013808635,0.01439965,0.015459082,0.015221233,0.011876098
0.08175584,0.014400884,0.014599719,0.016560828,0.05017625,0.017417824,0.017957065,0.023085905,0.011307673,0.017096257,0.015489619,0.012363227,0.024026413,0.02171117,0.014448812,0.023057694,0.02722332,0.016194588,0.01421903,0.012721443,0.014808541,0.015780156,0.015925769,0.014260354,0.014920274,0.021923995,0.015846059,0.013396518,0.014480105,0.013604995,0.011734522,0.013869741,0.010899338,0.015401279,0.014150347,0.016447125,0.015315413,0.009881425,0.0137422085,0.022230852,0.014574471,0.014947644,0.0100499615,0.014846695,0.01929759,0.016959423,0.014780943,0.012945668,0.014635205,0.02480385,0.013277883,0.015028061,0.015938548,0.013032191,0.013371591,0.013469339,0.013608357
0.078877166,0.015057734,0.014715341,0.017281407,0.059487723,0.017791765,0.018179102,0.021274632,0.014336831,0.016630042,0.015015712,0.017845485,0.02043561,0.020090232,0.015467789,0.022448882,0.026928801,0.012721461,0.017432041,0.014328049,0.015418244,0.018238403,0.016075207,0.015514663,0.016615188,0.021417502,0.015285165,0.014827609,0.014526834,0.0128897205,0.013917846,0.018774062,0.011813301,0.013877253,0.017990416,0.012407328,0.014488389,0.010548107,0.016661799,0.020999173,0.012844961,0.013580267,0.012970595,0.013208352,0.02063134,0.012826583,0.0150204785,0.0150598,0.016593449,0.0,0.010561319,0.014710335,0.015549642,0.01480257,0.013914103,0.014478941,0.014615249
0.080891214,0.015113197,0.015048576,0.016293935,0.055651315,0.016911346,0.018184673,0.023110572,0.013709949,0.01926954,0.01503701,0.01916496,0.022219865,0.020216987,0.0144936675,0.02311877,0.024287213,0.0131196985,0.015939098,0.01542681,0.015292803,0.010449248,0.015524173,0.012195789,0.013329987,0.029127466,0.012857096,0.013373882,0.0133889625,0.012010255,0.014351224,0.01346151,0.011850435,0.013911993,0.012157603,0.015656065,0.015401001,0.014670053,0.014896479,0.013821829,0.016580189,0.013430574,0.013823665,0.0127911605,0.021517009,0.015932625,0.013705504,0.015885372,0.013573789,0.017703976,0.013626855,0.01374403,0.014596182,0.012831531,0.014090368,0.016107516,0.0151234185
0.07940789,0.015815122,0.013842451,0.014887803,0.055198684,0.018191358,0.018031714,0.023272658,0.015182642,0.014259191,0.015432842,0.019002188,0.022737123,0.020269133,0.01444245,0.030937027,0.029608043,0.013959429,0.014686795,0.0134632625,0.01534126,0.016872628,0.014583063,0.012965788,0.014239091,0.024819108,0.012796524,0.013419249,0.012948559,0.01783356,0.0147489915,0.015504219,0.013053623,0.016458701,0.014666767,0.015389818,0.014272717,0.0060929283,0.012827736,0.020256335,0.015823811,0.015459574,0.015981955,0.011742655,0.020511981,0.017680816,0.015345208,0.014548926,0.011796848,0.0,0.010386013,0.014449108,0.013446276,0.013076709,0.013141832,0.01815227,0.016737526
0.073640496,0.014861288,0.014913763,0.016233953,0.05235702,0.018437903,0.018571995,0.023005031,0.014828476,0.0173468,0.017644964,0.019163733,0.022498814,0.020210562,0.013713461,0.02549755,0.02316329,0.013375325,0.015684053,0.015278407,0.017587716,0.019161182,0.013471477,0.014563768,0.016343314,0.026537813,0.014395359,0.010115167,0.01514868,0.012770026,0.015172025,0.015306048,0.013934141,0.014704371,0.012386995,0.01147632,0.017172338,0.01030014,0.014606286,0.017725365,0.017721627,0.016194446,0.016831027,0.011670283,0.017508974,0.014767211,0.012573485,0.016015895,0.012605512,0.008468028,0.011348914,0.016585914,0.017040845,0.014089777,0.011895898,0.017074345,0.014302358
0.07970976,0.014575634,0.01442407,0.017134696,0.06275615,0.017439362,0.01714788,0.020437244,0.011116492,0.013316154,0.015444682,0.014145663,0.02270447,0.020443821,0.016132047,0.029632432,0.021727353,0.014176372,0.015505976,0.0145130595,0.015901035,0.018527463,0.018763956,0.016343428,0.013026025,0.02853155,0.015177115,0.014014612,0.015626332,0.015545701,0.015897168,0.014955799,0.010511895,0.01589203,0.014356435,0.017842505,0.012673791,0.011323151,0.012166678,0.015320639,0.0110677825,0.01606486,0.012336133,0.014556745,0.019479232,0.017106298,0.016364507,0.011399493,0.014278067,0.011274865,0.013528821,0.016069595,0.008694786,0.012897268,0.0118589,0.014274485,0.013867544
0.077452876,0.014999053,0.014053797,0.017317956,0.045320045,0.01930104,0.018660694,0.0230941,0.01681806,0.017302383,0.013447065,0.0153511055,0.024360064,0.022860032,0.014629819,0.024584504,0.026980553,0.015140077,0.016978264,0.013475261,0.013676032,0.013513285,0.013917212,0.014587981,0.011892803,0.030217571,0.016134668,0.011514976,0.015488043,0.010365265,0.016207596,0.01693828,0.012439275,0.012690057,0.015200761,0.01832552,0.01521378,0.008447765,0.013341301,0.015249632,0.01978202,0.013779493,0.012913433,0.009609191,0.013895358,0.015154461,0.014160977,0.01439118,0.013670361,0.016950998,0.01710952,0.014913334,0.0146925,0.016082883,0.014039869,0.01585925,0.015506611
