i2_health,age,household_size,cantril_ladder,r1_1,r1_2,week_number,state_New South Wales,state_Northern Territory,state_Queensland,state_South Australia,state_Tasmania,state_Victoria,state_Western Australia,gender_Male,i9_health_Not sure,i9_health_Yes,employment_status_Not working,employment_status_Part time employment,employment_status_Retired,employment_status_Unemployed,i11_health_Not sure,i11_health_Somewhat unwilling,i11_health_Somewhat willing,i11_health_Very unwilling,i11_health_Very willing,WCRex1_Somewhat badly,WCRex1_Somewhat well,WCRex1_Very badly,WCRex1_Very well,WCRex2_A lot of confidence,WCRex2_Don't know,WCRex2_No confidence at all,WCRex2_Not very much confidence,PHQ4_1_N/A,PHQ4_1_Nearly every day,PHQ4_1_Not at all,PHQ4_1_Prefer not to say,PHQ4_1_Several days,PHQ4_2_N/A,PHQ4_2_Nearly every day,PHQ4_2_Not at all,PHQ4_2_Prefer not to say,PHQ4_2_Several days,PHQ4_3_N/A,PHQ4_3_Nearly every day,PHQ4_3_Not at all,PHQ4_3_Prefer not to say,PHQ4_3_Several days,PHQ4_4_N/A,PHQ4_4_Nearly every day,PHQ4_4_Not at all,PHQ4_4_Prefer not to say,PHQ4_4_Several days,d1_comorbidities_No,d1_comorbidities_Prefer_not_to_say,d1_comorbidities_Yes
0.049352635,0.013381829,0.013410293,0.014144721,0.027661907,0.014139831,0.020741165,0.026058143,0.0,0.02262851,0.02243038,0.01596057,0.018698541,0.035613652,0.010897568,0.026973924,0.020958021,0.016182335,0.01509652,0.01288262,0.017907357,0.019678453,0.02845093,0.020268785,0.019105881,0.044272278,0.014148454,0.011583112,0.01512802,0.020163815,0.017513115,0.01872057,0.014696597,0.014782745,0.011672975,0.021579279,0.014472292,0.015798418,0.013868407,0.013874667,0.018177614,0.01370326,0.012881853,0.013841576,0.016712146,0.01576373,0.013096693,0.0,0.013423292,0.012586746,0.017756246,0.012205951,0.017815128,0.014904193,0.011193968,0.018826986,0.012211381
0.04716085,0.0133195715,0.013597109,0.013715117,0.031263486,0.014869423,0.020973608,0.025619358,0.0,0.025622483,0.02364723,0.013012567,0.020955076,0.038609374,0.011056014,0.02315399,0.029399944,0.015228013,0.014412786,0.01438792,0.01773389,0.022346258,0.016566101,0.018796856,0.020493513,0.035075437,0.014116946,0.012939845,0.016401783,0.019124623,0.017014788,0.018240733,0.015746946,0.015831012,0.013430655,0.019797113,0.0136808595,0.02023579,0.014299272,0.017498026,0.017001169,0.0138529455,0.0,0.013768391,0.018408434,0.017534664,0.012834416,0.019507878,0.0137362275,0.013428686,0.01537343,0.012480426,0.014618651,0.014525712,0.01199738,0.00933256,0.0122245895
0.045766205,0.013262604,0.013786595,0.0137565285,0.027751464,0.014906334,0.020963069,0.030825494,0.0,0.021585463,0.023703976,0.020879425,0.022914374,0.030521536,0.011004871,0.026819043,0.022973588,0.017662376,0.014915996,0.012942494,0.01764297,0.019196916,0.016399948,0.0189751,0.019573387,0.040694688,0.014454295,0.012069289,0.015375036,0.015788874,0.018529195,0.021227237,0.013305763,0.015223531,0.011058439,0.019598778,0.01343609,0.015798623,0.013416109,0.014327878,0.016759364,0.0130311325,0.02105168,0.013638066,0.017608205,0.014078506,0.012762905,0.0,0.01374676,0.020857587,0.01987103,0.013438909,0.01664329,0.013909903,0.011777444,0.015884817,0.011906842
0.046999183,0.013335835,0.013618859,0.01325536,0.029273752,0.014556459,0.02075626,0.02346568,0.0,0.025687594,0.024561794,0.015387456,0.017871713,0.033079352,0.010785549,0.027999701,0.024152987,0.016514199,0.015196189,0.012947685,0.01688751,0.016226301,0.017732088,0.019420652,0.017751448,0.036118574,0.015185373,0.011708761,0.015837409,0.016868317,0.018261999,0.018108103,0.016498474,0.014232698,0.013368138,0.020689009,0.014021298,0.012089931,0.012647367,0.015664844,0.018999392,0.014296181,0.019058442,0.01342059,0.014872288,0.015801715,0.01247072,0.03061035,0.01327787,0.012935207,0.012718516,0.011571425,0.017876824,0.013470407,0.011803382,0.016261654,0.0117911175
0.04911301,0.01388338,0.01353593,0.013906216,0.029966857,0.014204649,0.021812167,0.032166462,0.0,0.024692956,0.023397692,0.02107046,0.021768894,0.03605265,0.010696175,0.022038767,0.027708258,0.016602512,0.015448836,0.013898171,0.018605862,0.017818315,0.021742193,0.018158058,0.023980763,0.0394802,0.015848285,0.01363619,0.01624179,0.01962842,0.01797433,0.019930707,0.016962444,0.015995558,0.010551246,0.019346992,0.0152415885,0.0,0.013344499,0.012988329,0.015854742,0.015277368,0.0,0.013576064,0.013472079,0.014628316,0.014403524,0.02366247,0.013319654,0.014488894,0.016043942,0.013662153,0.0,0.013220404,0.011925247,0.023697933,0.013327309
0.04901668,0.013326361,0.013769909,0.014368257,0.030475806,0.014701429,0.021659901,0.025614576,0.0,0.022610923,0.025216926,0.018140193,0.020347685,0.03596027,0.010947259,0.03318026,0.023248114,0.015360514,0.01369151,0.012574301,0.019112427,0.016973346,0.013391894,0.020011313,0.024122203,0.04149546,0.014354734,0.012787616,0.016321229,0.01708437,0.017326206,0.019164056,0.01409244,0.014144747,0.012312936,0.020317627,0.012875469,0.014040985,0.013927949,0.013978517,0.014496598,0.013954754,0.015886927,0.012551616,0.01311883,0.015702507,0.012933204,0.0,0.013416565,0.013624027,0.020575956,0.012895765,0.02133064,0.0138455015,0.012121139,0.01975822,0.011741385
0.050480563,0.013243769,0.014071072,0.014359481,0.032187287,0.014593156,0.021670915,0.02577269,0.0,0.022199295,0.020059671,0.020716365,0.017232893,0.037759427,0.011433353,0.023436993,0.023325339,0.016406083,0.015026442,0.013857918,0.018022705,0.021447634,0.015344156,0.020736614,0.020316927,0.041431136,0.014143846,0.011573722,0.015072181,0.018488768,0.016421603,0.020286946,0.014402183,0.0144299455,0.013261959,0.016853657,0.0135329785,0.020959,0.014271116,0.012771827,0.01729973,0.013436274,0.013944507,0.014520712,0.015057436,0.016301723,0.012179763,0.018134078,0.013947387,0.01348732,0.014003835,0.012217729,0.0,0.013725408,0.011965843,0.02662816,0.011548596
0.05055053,0.012777868,0.013116414,0.012970737,0.02786371,0.01387918,0.020577671,0.025419282,0.0,0.02344525,0.024495779,0.015958825,0.019921588,0.03275954,0.010488067,0.026408715,0.025009332,0.014357496,0.01457351,0.013225503,0.01674132,0.017920233,0.01891643,0.01802286,0.022455696,0.04028606,0.012913045,0.012335937,0.014231447,0.016540665,0.016276602,0.021054823,0.01475961,0.014647026,0.013878959,0.019631779,0.013036261,0.012611161,0.012510723,0.014673782,0.018475594,0.013343237,0.021655278,0.013189319,0.016550938,0.015752526,0.01228094,0.024358993,0.013195381,0.011039971,0.014773507,0.01158507,0.016183224,0.013424331,0.01052736,0.021053778,0.011367103
0.050248228,0.013246556,0.0138222715,0.013748569,0.030986985,0.014011557,0.020649482,0.028865209,0.0,0.024714291,0.021570573,0.019790536,0.020325068,0.033193447,0.010626008,0.028730718,0.027204163,0.015564613,0.0150537025,0.013866326,0.017271115,0.020812238,0.016090319,0.020146174,0.023272447,0.036738638,0.013867437,0.012415028,0.016494766,0.016131444,0.017550698,0.0168675,0.013896607,0.013625829,0.012013453,0.022409135,0.014138558,0.0,0.014136201,0.012970525,0.01765579,0.012301013,0.017795015,0.0130740795,0.012272753,0.018287852,0.012026932,0.014278027,0.013099743,0.011813242,0.015750568,0.01250336,0.024722822,0.013391826,0.01208689,0.019566536,0.012307087
0.050748564,0.013393767,0.013662906,0.01392569,0.029943671,0.014872078,0.02114169,0.02732267,0.0,0.022060482,0.023179453,0.024344156,0.019641438,0.031001987,0.01121797,0.027159942,0.027708968,0.018523226,0.015096447,0.015191791,0.016808348,0.019770894,0.02215777,0.015477699,0.02278012,0.04040512,0.015519665,0.011297153,0.0151259005,0.016342107,0.017608304,0.01376131,0.0145184565,0.014955407,0.013616246,0.023014,0.014363776,0.0,0.014313611,0.015196933,0.020244388,0.01287162,0.014181785,0.013105856,0.013903632,0.016509365,0.012413702,0.0,0.014132488,0.016873429,0.016269874,0.012432381,0.023260728,0.013868404,0.011613222,0.018386193,0.012763216
0.050461147,0.0133504905,0.013721745,0.013585221,0.026657702,0.0147138415,0.021930104,0.027906703,0.0,0.023856403,0.022454184,0.0185356,0.020448405,0.035770394,0.011025549,0.027769672,0.023614217,0.016709352,0.014307218,0.014617951,0.01745062,0.017219402,0.021204889,0.018088773,0.0251721,0.038261406,0.014318862,0.0121277105,0.015419566,0.019018246,0.018368129,0.022327155,0.014822165,0.015721723,0.013625331,0.021122025,0.014165151,0.0,0.013448824,0.016423685,0.019566773,0.011593338,0.010121937,0.012891157,0.016285194,0.017927788,0.013604776,0.010432531,0.014524507,0.018586077,0.01681555,0.012765332,0.016680185,0.0137844,0.012633279,0.00996559,0.012079962
0.047635227,0.012950036,0.013023031,0.013820664,0.03087046,0.0153274685,0.02035424,0.029235402,0.0,0.022827668,0.021889502,0.016870296,0.01972013,0.03181239,0.010573718,0.029445367,0.027872412,0.01589292,0.014292653,0.013228765,0.017882757,0.018312082,0.0165963,0.022599734,0.023750395,0.03526874,0.015499842,0.011909471,0.017142972,0.014656015,0.01690543,0.01819523,0.01761047,0.014653144,0.010503527,0.020388499,0.013421282,0.021582063,0.014033232,0.010567045,0.017335515,0.013526882,0.019955842,0.014401565,0.011925093,0.017612249,0.012709008,0.018371409,0.013193345,0.015836708,0.014433623,0.011935676,0.012083285,0.013415564,0.011259994,0.010495412,0.012388231
0.04963799,0.012796134,0.013525791,0.013985648,0.031754542,0.014129351,0.020178955,0.028892968,0.0,0.021898778,0.022177152,0.015235478,0.022270352,0.029956983,0.011685379,0.032096166,0.028773382,0.014546397,0.014802362,0.014116172,0.01901364,0.01466253,0.018639604,0.018174097,0.021557888,0.037002087,0.0146909235,0.012102644,0.01584145,0.017904697,0.01923193,0.021175252,0.015630186,0.015053757,0.011594558,0.02208161,0.013209403,0.0,0.013549995,0.013296468,0.018677317,0.012751417,0.0,0.013084146,0.017470995,0.01687344,0.012765503,0.028807444,0.012589145,0.009469606,0.017395634,0.013512713,0.01692485,0.013716537,0.012369047,0.024029486,0.012690101
0.051681526,0.013719818,0.01437513,0.014513712,0.03304507,0.014947196,0.021958027,0.029343192,0.0,0.024255494,0.024329206,0.01914947,0.02168108,0.032267794,0.011468839,0.024912829,0.025490386,0.017220225,0.016262611,0.014264817,0.019179048,0.015985947,0.018462187,0.017525619,0.023832701,0.038315114,0.015103633,0.011675767,0.014795789,0.017415304,0.01826482,0.022606447,0.015994709,0.015509172,0.012177404,0.023351505,0.0144104725,0.0,0.014675997,0.013934352,0.020024221,0.0138898995,0.0,0.013192455,0.016748087,0.017278206,0.014368899,0.0,0.013798042,0.01792352,0.018824957,0.013051139,0.016894562,0.01449808,0.012256442,0.017659683,0.011489357
0.045847762,0.013406312,0.01332443,0.013678471,0.03383501,0.014278698,0.021084156,0.02714631,0.0,0.023218354,0.024630513,0.018018754,0.020533338,0.03629339,0.011249899,0.029461728,0.02303302,0.017181695,0.014249879,0.012776644,0.01797895,0.0,0.01650252,0.01822222,0.019983953,0.043565284,0.015019132,0.012401477,0.015930392,0.017078556,0.016917007,0.018212706,0.01596457,0.01589892,0.011841045,0.02004818,0.014809605,0.01247492,0.01231884,0.015873164,0.020135486,0.014519948,0.015778815,0.01429203,0.018807778,0.015880862,0.012561485,0.016195448,0.013676096,0.016269915,0.01921657,0.011823003,0.013510439,0.0135484915,0.012352556,0.01539978,0.011741536
0.046391647,0.013105444,0.013271007,0.013565996,0.028663518,0.014402936,0.020057753,0.027317034,0.0,0.022454096,0.022142898,0.01802436,0.01959404,0.032753553,0.0112073,0.018973527,0.02574689,0.017049067,0.015193655,0.012819845,0.016090333,0.017156877,0.013706627,0.015669227,0.02064182,0.047947206,0.014017083,0.012349155,0.015118319,0.01611173,0.015321415,0.018141015,0.0144871,0.015720125,0.013265423,0.021256188,0.013526805,0.027683638,0.013634151,0.01278166,0.017339025,0.014537006,0.014476213,0.013503614,0.016660497,0.016539423,0.012516888,0.019808603,0.013143275,0.015154729,0.015412458,0.012939752,0.016542768,0.013160631,0.011832447,0.01657859,0.0124936085
0.05039113,0.013475655,0.014693036,0.014143919,0.03149899,0.014693529,0.021341847,0.027712476,0.0,0.023147276,0.02169604,0.017693587,0.02031014,0.036862344,0.011071092,0.028172731,0.024247501,0.018519226,0.015587099,0.015683154,0.018464783,0.01012181,0.01906098,0.017217232,0.021538999,0.04294363,0.015182449,0.0117588425,0.015078959,0.017632999,0.018090364,0.017008526,0.015030475,0.014834406,0.014331459,0.018409044,0.014707744,0.014772811,0.01353866,0.0147347925,0.020784914,0.012752181,0.0,0.013792047,0.015205116,0.017307922,0.013294057,0.01466507,0.01276537,0.015794959,0.015342935,0.012184239,0.017214365,0.013989353,0.012275518,0.013187011,0.014045201
0.052617867,0.0137386555,0.013998359,0.014493031,0.03504028,0.014309186,0.021555161,0.028324742,0.0,0.026630268,0.024096401,0.014491046,0.020399446,0.034847997,0.011496498,0.029352823,0.024887173,0.01596002,0.0153264105,0.016168952,0.020324914,0.018555358,0.013833285,0.016680574,0.0213898,0.036624018,0.015004746,0.012415665,0.015599797,0.018026356,0.017719392,0.018163482,0.015286857,0.015751395,0.013068828,0.021365093,0.013204472,0.0,0.013829351,0.01788425,0.020129252,0.012556698,0.0,0.0140221715,0.014560119,0.021418579,0.013190964,0.0,0.014821523,0.014663306,0.022338806,0.013308695,0.017930485,0.014449632,0.012760009,0.019288208,0.012099543
0.048170023,0.013678116,0.014050325,0.01485752,0.031385478,0.014304035,0.020720761,0.02972972,0.0,0.023280973,0.024412239,0.02123544,0.021518437,0.032881733,0.011491947,0.02261978,0.025985042,0.016701506,0.014967974,0.015004843,0.018011784,0.021570915,0.018060898,0.019555306,0.023555582,0.040471006,0.015098567,0.012479394,0.016835285,0.018569825,0.017685853,0.016890693,0.016207915,0.014510574,0.013922293,0.021861307,0.01518056,0.0,0.013941061,0.014597589,0.02102509,0.013670883,0.019825917,0.014464562,0.018874554,0.017399011,0.011709938,0.0,0.014958425,0.014175261,0.016364172,0.0126874,0.0,0.01418222,0.012436367,0.018260922,0.013962973
0.048020672,0.013448828,0.014118083,0.013274917,0.028840484,0.0140732,0.02073136,0.026465032,0.0,0.022598064,0.02309161,0.016235761,0.021605467,0.033078548,0.011054742,0.025779193,0.02432849,0.01649609,0.014992066,0.012644066,0.017508494,0.022140475,0.016871506,0.018537967,0.019031562,0.04390613,0.014106908,0.01196738,0.015525306,0.016796563,0.018237557,0.020104896,0.014343296,0.01528217,0.0114394855,0.019591112,0.013369422,0.01614655,0.014576668,0.01615913,0.01970967,0.012763271,0.023006326,0.013991065,0.015827155,0.016506318,0.013510068,0.0,0.013817026,0.016741,0.01639013,0.012395116,0.012884003,0.013815179,0.012160951,0.01879588,0.011167567
0.05036455,0.013933398,0.013595812,0.014269296,0.029095856,0.014749099,0.021113362,0.025207879,0.0,0.024308167,0.023137102,0.015981868,0.01859169,0.03710656,0.011645065,0.027321555,0.025727736,0.017552046,0.01540968,0.015266341,0.017976018,0.022958763,0.023066266,0.016913796,0.022082267,0.044913005,0.014810571,0.012194957,0.016763562,0.017692756,0.018528232,0.018233873,0.015636811,0.01455963,0.013598318,0.024520768,0.014986823,0.0,0.013476638,0.015803803,0.016801866,0.015906049,0.0,0.013857828,0.015323366,0.01598518,0.012500573,0.0,0.013873015,0.015578689,0.017425032,0.013642564,0.018390847,0.014001886,0.01260375,0.018187067,0.012828463
0.04709278,0.0130894175,0.013398873,0.013353492,0.03219858,0.014638062,0.02139902,0.025615057,0.0,0.02417757,0.024680536,0.021655813,0.020732576,0.03714945,0.011049726,0.024160353,0.027035575,0.015848236,0.014219288,0.013996594,0.016264886,0.021878488,0.017380957,0.01646708,0.020565046,0.039227393,0.015395141,0.01261388,0.014258425,0.015180792,0.014954617,0.016260188,0.01398091,0.015585158,0.014916343,0.018537613,0.013350543,0.0,0.0136235505,0.014620539,0.025333786,0.012372493,0.014130749,0.012894585,0.016096184,0.017392358,0.01207191,0.021479428,0.013247985,0.013797939,0.016741492,0.0118365865,0.017505089,0.014150848,0.011953787,0.016753715,0.011688509
0.04958226,0.013935518,0.014665227,0.014003173,0.031192947,0.01452412,0.021015262,0.026468104,0.0,0.024619076,0.023571206,0.021985266,0.02042311,0.0361647,0.012014304,0.030792693,0.026501738,0.016878359,0.01569405,0.015353843,0.016411044,0.017287573,0.017615737,0.020705355,0.02083448,0.041568495,0.014134666,0.012807159,0.01722694,0.016476855,0.017628785,0.01439531,0.01453722,0.0148005625,0.012607642,0.017737467,0.014269406,0.0,0.013595677,0.0143276015,0.021850256,0.01336878,0.0,0.012510082,0.016137477,0.019534128,0.01392456,0.014928209,0.013939745,0.014776721,0.017831763,0.013343337,0.012232112,0.014527536,0.012289794,0.0168158,0.013636795
0.048928287,0.013467294,0.013197613,0.013742017,0.029726552,0.0140750045,0.020666422,0.026997214,0.0,0.021911858,0.025561545,0.015855579,0.020173283,0.032815527,0.010981891,0.030580135,0.025353378,0.016214507,0.015484487,0.014495268,0.01821371,0.017145237,0.014424194,0.015722463,0.023969196,0.041082405,0.014329121,0.011888587,0.014746993,0.015840046,0.015366656,0.017989622,0.01474194,0.014864103,0.01379443,0.021159276,0.013747786,0.0,0.013650991,0.019433849,0.015672782,0.012829598,0.016067687,0.013450483,0.017943833,0.016750176,0.01232624,0.016152078,0.012965971,0.014384603,0.016416179,0.012844228,0.022695825,0.012299948,0.01288829,0.019867918,0.012105749
0.048936162,0.013518598,0.013333935,0.013955593,0.030235847,0.014452581,0.020604448,0.026385361,0.0,0.021451747,0.022751356,0.018819382,0.021041067,0.032423448,0.011365349,0.027076399,0.022842098,0.015882205,0.01590072,0.0142513495,0.016995031,0.019664543,0.020522658,0.018283594,0.021142107,0.04334693,0.015177086,0.012492331,0.015826026,0.016915081,0.01623073,0.017689176,0.015573732,0.014329587,0.012562114,0.024059664,0.0136303995,0.009597395,0.013708009,0.019717485,0.018284088,0.0141632715,0.015002832,0.014041554,0.013334015,0.018580675,0.013257181,0.0,0.013638129,0.01689447,0.015477543,0.012277548,0.015662605,0.013953504,0.0132154375,0.016944073,0.012581607
0.047225066,0.013395025,0.013573737,0.014219365,0.029397273,0.014962056,0.02060631,0.02840947,0.0,0.021622095,0.02443197,0.020736368,0.021510389,0.0303964,0.011459978,0.026114982,0.029060878,0.015696583,0.015687305,0.015595642,0.01640787,0.02047647,0.015005339,0.019512415,0.023914564,0.038277205,0.014174268,0.010747865,0.015282594,0.016975597,0.016701953,0.019207543,0.014912437,0.01563013,0.011343646,0.023156747,0.012268055,0.0,0.0136565985,0.01499196,0.017435053,0.012887365,0.01177297,0.0141137075,0.014570353,0.016056426,0.013153986,0.025783831,0.014475696,0.01571963,0.017102972,0.012759278,0.013842863,0.013240135,0.012887858,0.013500804,0.013952921
0.04962094,0.013193542,0.012785483,0.014106658,0.029389758,0.014539103,0.021007381,0.027425004,0.0,0.021400398,0.02125702,0.021476852,0.02005339,0.03561079,0.010785417,0.028947925,0.022961456,0.01609114,0.014625351,0.0143541265,0.01867044,0.022676146,0.01679964,0.019466864,0.022219831,0.038192358,0.015139628,0.0118244,0.017131522,0.018571723,0.01846377,0.02021815,0.016473914,0.014589503,0.012404359,0.017972391,0.014817156,0.0,0.014085054,0.013174867,0.01728313,0.012528567,0.009622915,0.013089435,0.020318827,0.015869765,0.012779646,0.020159446,0.013321397,0.014405034,0.015480125,0.0115361465,0.012747728,0.013285973,0.012267044,0.020843089,0.011938213
0.051917568,0.013638502,0.013801145,0.014255987,0.032282304,0.014469723,0.02100633,0.027347663,0.0,0.021750268,0.022893926,0.01749105,0.02008326,0.034586437,0.010975883,0.024585886,0.022093993,0.01675596,0.014972626,0.013364839,0.016644562,0.017416805,0.024205357,0.016417101,0.022731977,0.036967814,0.014769893,0.011929657,0.016001586,0.01737218,0.016215995,0.019495394,0.018071927,0.015855664,0.010489343,0.024520218,0.013904935,0.013934232,0.012701797,0.015591162,0.015292957,0.013079634,0.0,0.013980839,0.016906539,0.0154969385,0.012748679,0.024553679,0.013654817,0.018098805,0.016504992,0.01289128,0.011124158,0.012353114,0.012165776,0.015847247,0.0117895985
0.053834695,0.013946959,0.014291983,0.014483217,0.032110866,0.014878707,0.02188217,0.024763243,0.0,0.023889653,0.027659493,0.017027132,0.018831003,0.03659678,0.011975414,0.026009757,0.023984555,0.016168866,0.014658958,0.014248716,0.017698348,0.012209915,0.015801398,0.015808903,0.02061855,0.033838656,0.015387295,0.011949379,0.015481457,0.01802294,0.017032081,0.017525824,0.014970184,0.015793761,0.0132715115,0.022981772,0.015208834,0.0154063795,0.014560931,0.018021757,0.016610108,0.014853579,0.0,0.013702875,0.014914686,0.016402507,0.014106846,0.026060717,0.013984311,0.022239467,0.015435924,0.013292695,0.0,0.013605452,0.013293615,0.016071297,0.012593968
0.048758402,0.013437935,0.014365998,0.0138873495,0.031933095,0.01452109,0.020378169,0.027431889,0.0,0.026430996,0.02113772,0.016752936,0.01953637,0.03841048,0.011109902,0.02631002,0.023818636,0.01743395,0.0148815885,0.016181828,0.016369218,0.022159489,0.01998113,0.017633399,0.019990185,0.043943275,0.013603073,0.01209234,0.015838513,0.015046026,0.016967336,0.015364837,0.02007224,0.015745979,0.012801711,0.021672068,0.012957336,0.0,0.014012682,0.013550072,0.019501192,0.01374319,0.025279483,0.014555465,0.017372567,0.017281324,0.012712736,0.0,0.013545652,0.012424708,0.016245037,0.0117662605,0.011159009,0.01379657,0.01186847,0.02019985,0.01202926
0.04820398,0.013483006,0.014517398,0.014360253,0.027385524,0.01420045,0.02121729,0.026874173,0.0,0.021895044,0.023785284,0.01668478,0.019827478,0.03482121,0.010662104,0.023886412,0.023253854,0.015938349,0.014194655,0.01526079,0.017058572,0.018196616,0.019910004,0.016176047,0.020038467,0.051907666,0.014875067,0.0117062135,0.01526852,0.018878156,0.017183041,0.016703133,0.016435254,0.014884398,0.012741596,0.021986913,0.013136254,0.015706249,0.013216814,0.016806034,0.017846847,0.013187951,0.0,0.01324799,0.013640545,0.01901354,0.013919986,0.021656055,0.014225775,0.0184636,0.016618237,0.0126045225,0.02404448,0.013844893,0.012201481,0.0,0.012217009
0.04748359,0.013302643,0.013866466,0.013401962,0.02866523,0.014225973,0.020364752,0.02536295,0.0,0.023590134,0.021270035,0.022053624,0.019197052,0.034310732,0.011095189,0.024972454,0.020507108,0.017127646,0.015041963,0.013740924,0.01653174,0.01989623,0.019496448,0.016449438,0.023583349,0.044436425,0.014451116,0.011983812,0.015462301,0.019777508,0.015485976,0.017541507,0.015880829,0.015583792,0.010759405,0.027041553,0.014101057,0.0,0.013295304,0.017425863,0.018177444,0.015216958,0.013005265,0.01305067,0.013965266,0.015609046,0.012043687,0.014223811,0.0132315,0.014239597,0.01615881,0.013156105,0.020369517,0.013590399,0.011800396,0.021051355,0.012346101
0.04673656,0.013576515,0.013663723,0.013740872,0.027975855,0.014390728,0.02015873,0.0248641,0.0,0.023089364,0.02369428,0.022689123,0.019830795,0.03591644,0.010829715,0.027165795,0.019001001,0.015722807,0.01570445,0.014054427,0.017677411,0.022055661,0.02161401,0.018068735,0.016792588,0.050381094,0.013982964,0.0126423,0.015179278,0.017968426,0.016610563,0.019710744,0.01681748,0.015071661,0.013752368,0.022575459,0.012909091,0.014228337,0.013495232,0.016232427,0.018433634,0.014544356,0.01169921,0.01404335,0.012414307,0.015178364,0.012245782,0.0,0.0139639955,0.01803859,0.017594934,0.014337465,0.016535774,0.01327195,0.012198888,0.013212847,0.011715452
0.049092878,0.0127779795,0.013245937,0.013420427,0.027241543,0.014199197,0.020378828,0.02803788,0.0,0.022430304,0.023573253,0.015596699,0.019447573,0.031760775,0.011077114,0.02192098,0.023327835,0.017456839,0.013945551,0.0136455055,0.018162856,0.01728731,0.020247327,0.019019956,0.021077827,0.041445605,0.013769557,0.011808643,0.015497027,0.017214084,0.016710984,0.015817722,0.015179608,0.014295319,0.012040039,0.019542158,0.013805891,0.017010491,0.012826878,0.012643405,0.018735938,0.014650639,0.01062602,0.0138207385,0.013978632,0.016636465,0.012633052,0.024583094,0.01393575,0.013666596,0.01884673,0.0119280005,0.012774613,0.013576264,0.012203141,0.02723532,0.012189096
0.046741076,0.013493677,0.01344259,0.014016829,0.033640623,0.014703063,0.020845061,0.030313397,0.0,0.020996219,0.022557428,0.023725053,0.020359475,0.033236425,0.010704131,0.026191225,0.020458486,0.016516443,0.01453862,0.014987774,0.018380556,0.01839187,0.019833738,0.017932562,0.026316773,0.035769843,0.01475086,0.012928318,0.015061167,0.017277693,0.01716431,0.018406276,0.016609183,0.014411615,0.012194105,0.022233505,0.013527319,0.012568248,0.013737889,0.013952438,0.019684419,0.013690754,0.009698284,0.013256552,0.015443066,0.015679292,0.013466605,0.0,0.013331758,0.016017118,0.017172268,0.012399891,0.016175702,0.013205259,0.011629952,0.024480466,0.011752695
0.053913023,0.013327472,0.013552906,0.013985255,0.03280095,0.014784111,0.021065764,0.024677427,0.0,0.021404384,0.022452,0.017714525,0.018512145,0.038378257,0.011372304,0.025342595,0.02224229,0.017855,0.015330525,0.016004732,0.016916454,0.015704595,0.018975249,0.015903085,0.019416263,0.04600413,0.015465912,0.012230972,0.016022041,0.015351505,0.017916217,0.0152983535,0.016418023,0.015930591,0.013008744,0.02283204,0.014751802,0.014870366,0.015369749,0.016032463,0.018015573,0.014289954,0.019803088,0.014530121,0.01635167,0.018214647,0.013580392,0.0,0.013696395,0.012371716,0.015934872,0.013601749,0.020651216,0.0141362185,0.012503777,0.0,0.013184396
0.047087017,0.0129420785,0.013585877,0.013404359,0.027347805,0.01441177,0.020401267,0.025701564,0.0,0.02099484,0.022178601,0.014219761,0.019621095,0.034377728,0.010451934,0.025018387,0.022394432,0.016631793,0.013608254,0.015137028,0.01665619,0.020231651,0.014835657,0.019614358,0.020942671,0.03935587,0.013894288,0.0118624875,0.015787615,0.015413302,0.017596794,0.017068453,0.017767105,0.014561724,0.011897963,0.022407435,0.014039815,0.018123174,0.012483364,0.016534392,0.017244054,0.013224633,0.013230587,0.012040082,0.014207531,0.013900148,0.012413346,0.022564253,0.012243949,0.016772319,0.016437713,0.011140446,0.028675932,0.013284949,0.011676836,0.018638985,0.011714359
0.05400676,0.01328296,0.0131014995,0.013768577,0.03032076,0.015170814,0.020780915,0.026120095,0.0,0.01997653,0.023964232,0.010445308,0.020825312,0.0318881,0.011540503,0.025232673,0.024152305,0.016723152,0.014027863,0.016464245,0.017257204,0.019049658,0.022516008,0.021905592,0.018545052,0.04599989,0.0140668405,0.013306669,0.015458531,0.017449385,0.016845215,0.019830272,0.016975349,0.015687991,0.011198172,0.01814685,0.01385313,0.0162718,0.014261626,0.016817244,0.017512867,0.015039982,0.016357288,0.013385466,0.016321668,0.017322656,0.013270229,0.0,0.013465315,0.014258577,0.01635682,0.012741493,0.014332834,0.013328696,0.012442946,0.013623559,0.0130045125
0.04714672,0.013108488,0.013291155,0.013604497,0.03298044,0.014763887,0.020905089,0.026697092,0.0,0.023377867,0.024107872,0.018345647,0.018585369,0.038713332,0.010910623,0.027811598,0.022852665,0.017579101,0.015848178,0.014025004,0.018151157,0.016034573,0.021818584,0.01577553,0.024430217,0.028732976,0.0148065435,0.010647559,0.014421427,0.018687518,0.017027067,0.015208298,0.014941504,0.014125287,0.011917949,0.025661275,0.015629368,0.018683955,0.014052501,0.01400083,0.0210868,0.012378165,0.015813736,0.012271035,0.015081416,0.01797697,0.0127156405,0.012947669,0.013989217,0.017661931,0.018729875,0.012300903,0.0,0.012448904,0.012439142,0.021183768,0.011566114
